pool,block_number,q_spot,ell_spot,l_spot,lvr_increment,lvr_neutral_increment
5bp_WBTC_WETH,24771863,32.61667166515014,28576.772646042584,76.7050082921474,3.6389044354185516,0.23684259734526603
5bp_WBTC_WETH,24774263,32.92469843555453,29039.903570961855,76.8568295900383,1.3456378244561118,0.08578162691005325
5bp_WBTC_WETH,24776663,32.73757083099157,28997.493375657312,77.4035332824066,11.240806823782687,0.7196742540820549
5bp_WBTC_WETH,24779063,32.19863960546306,27501.00584042608,75.25966796908081,0.9030914667840039,0.06147330519719827
5bp_WBTC_WETH,24781463,32.35355683375875,28549.295984715143,77.56795804267632,2.7072109733441025,0.17708747585808568
5bp_WBTC_WETH,24783863,32.08935558302436,27319.513794405604,75.14524015147947,0.962320182720034,0.06605235341020965
5bp_WBTC_WETH,24786263,31.92931723615682,20668.042396674675,57.27761161606651,0.16856045201729125,0.015331466306114278
5bp_WBTC_WETH,24788663,32.006035787098035,26161.98611392672,72.24251975825663,6.733154574269056,0.48323023102361423
5bp_WBTC_WETH,24791063,32.43778131475386,27660.70004481031,74.86114392027726,0.14243534432966992,0.009603978898981149
5bp_WBTC_WETH,24793463,32.49946859930272,27798.83038763323,75.02087725717695,0.06686262854787398,0.004481681172913252
5bp_WBTC_WETH,24795863,32.457248849858715,27804.371047519046,75.18228516373962,0.19122983304693023,0.012823568118057944
5bp_WBTC_WETH,24798263,32.38592495357619,27801.287680097757,75.42241917635205,1.5796399144209556,0.10605647784513296
5bp_WBTC_WETH,24800663,32.5905900659069,28143.456011860984,75.63261154814104,0.06778636280000061,0.004481681172913901
5bp_WBTC_WETH,24803063,32.548251941435396,28158.892467245496,75.82179647970317,0.14524742295302365,0.009603978898980512
5bp_WBTC_WETH,24805463,32.61014930918681,28058.16823983587,75.3355803799515,0.4114549483330113,0.027277762667710842
5bp_WBTC_WETH,24807863,32.71466369518045,28030.06350502612,74.8997547802255,0.9969226019668,0.06605235341020833
5bp_WBTC_WETH,24810263,32.551506766629544,28262.85339820173,76.0903121425723,1.2260639099785484,0.0807669569439063
5bp_WBTC_WETH,24812663,32.731024298821566,28324.783023060678,75.63054000193158,0.38807928444867046,0.025438777468150438
5bp_WBTC_WETH,24815063,32.62972029094697,28281.212594249308,75.86614284450907,0.9648646055572669,0.06344301864965693
5bp_WBTC_WETH,24817463,32.470233696963426,28162.636678454932,76.10535134198685,0.31362666743529627,0.020759607067119577
5bp_WBTC_WETH,24819863,32.3794487400337,28215.666990526395,76.5695596404918,0.7109593860683462,0.04703724870850615
5bp_WBTC_WETH,24822263,32.515721583874246,27973.90817864258,75.43676482098007,0.006382489686995087,0.00042502301128621855
5bp_WBTC_WETH,24824663,32.52872982358115,29131.92282470674,78.51244407663297,0.32471299327949293,0.020759607067119025
5bp_WBTC_WETH,24827063,32.43778131475386,29819.68996363873,80.70425182333143,2.0948987527841196,0.13102570615642256
5bp_WBTC_WETH,24829463,32.66563093499815,28052.995607343557,75.12987591808717,21.078595477050854,1.3964939721941192
5bp_WBTC_WETH,24831863,31.916548701555605,27065.706663184934,75.05255662763436,0.6714275953453627,0.04664381024579604
5bp_WBTC_WETH,24834263,31.782786981216194,26806.269945905107,74.80289831646778,4.454211492396363,0.3130838200605484
5bp_WBTC_WETH,24836663,32.12788399575991,29889.09908445011,82.0653157034253,4.900821496436375,0.3072820301746016
5bp_WBTC_WETH,24839063,32.47348072033312,32032.41839708221,86.54988004883293,0.13209517098199222,0.007686965951791949
5bp_WBTC_WETH,24841463,32.52872982358115,32034.161736426126,86.33416843120071,0.029206268709991733,0.001698053328059809
5bp_WBTC_WETH,24843863,32.502718546162654,32032.409160525913,86.43309745469935,3.8149046826232484,0.22189954407826404
5bp_WBTC_WETH,24846263,32.79982822855197,32093.69592478618,85.42448787619108,1.142935306501427,0.06605235341021035
5bp_WBTC_WETH,24848663,32.636246561302364,32049.259864942975,85.9483810539877,1.6926869305224415,0.09820434403151067
5bp_WBTC_WETH,24851063,32.43778131475386,33003.46752098028,89.32085333899019,0.004227600633215958,0.00023890815656539032
5bp_WBTC_WETH,24853463,32.42805192630199,33008.81611194132,89.37553674284332,0.0018791441548498154,0.0001061920206160124
5bp_WBTC_WETH,24855863,32.42156728862859,33043.52726496983,89.4963651123419,1.1237380239012276,0.06344301864965499
5bp_WBTC_WETH,24858263,32.263098098811284,33016.14376456968,90.08183997323422,0.2693744492271049,0.015258055265777433
5bp_WBTC_WETH,24860663,32.18576336884097,32709.93554148802,89.56822579792659,0.16778016885632485,0.009603978898980335
5bp_WBTC_WETH,24863063,32.246971388097606,42803.780511863275,116.874222390983,0.060700034653559685,0.0026526778425873397
5bp_WBTC_WETH,24865463,32.214742145451744,42806.61713430135,117.05741341992193,0.19713404692762182,0.008618775428097513
5bp_WBTC_WETH,24867863,32.27277799616613,42813.951716152915,116.76180325539941,0.17600957013480073,0.0076869659517952655
5bp_WBTC_WETH,24870263,32.327685631690855,43004.11041166206,116.98173311958617,0.2449754352576587,0.010642592364542056
5bp_WBTC_WETH,24872663,32.392402462426155,43024.990281017825,116.68795954263037,68.40271411345064,2.967243169547822
5bp_WBTC_WETH,24875063,31.309626409702542,27452.4283394631,78.34908744950441,0.23939267189311367,0.016554394787031648
5bp_WBTC_WETH,24877463,31.231454008447535,22810.391085137584,65.34531113713679,12.484271503104495,1.0402950623174012
5bp_WBTC_WETH,24879863,31.849597620019534,42541.691319275305,118.3392551665306,0.43869596170820735,0.01940971126641775
5bp_WBTC_WETH,24882263,31.93570341889722,42687.282858084036,118.26433295290325,0.3465084049039357,0.015258055265776173
5bp_WBTC_WETH,24884663,31.859153454825318,42854.632869221175,119.15614262213376,7.106163538699356,0.3120631360156918
5bp_WBTC_WETH,24887063,31.513791591321766,30658.82367456308,86.65118457654333,1.5581592355405955,0.09616746908372957
5bp_WBTC_WETH,24889463,31.703433214921237,46594.10891982564,130.50933359942485,1.0013921150902503,0.04054545464805206
5bp_WBTC_WETH,24891863,31.827311816898156,47252.52263211791,131.58157019376867,0.2944911725268407,0.011734631828612334
5bp_WBTC_WETH,24894263,31.894216051417835,47710.551117357856,132.43919729455556,0.45650236302756614,0.01799677952183671
5bp_WBTC_WETH,24896663,31.977244752326342,47851.01554128327,132.3121120733051,0.39054691113017764,0.015331466306114972
5bp_WBTC_WETH,24899063,32.05407846168337,47899.41960946003,131.97002896427432,5.086646431167568,0.19924242437648337
5bp_WBTC_WETH,24901463,31.77643137717644,47172.55314651478,131.67450758503813,0.4858909983449361,0.01940971126641952
5bp_WBTC_WETH,24903863,31.8623393701708,47987.25182835473,133.40723863337323,8.900745939965981,0.34904696133148994
5bp_WBTC_WETH,24906263,32.22762997532332,48031.990305266045,131.267747904446,0.5328951048926749,0.020759607067119178
5bp_WBTC_WETH,24908663,32.137523324827285,48053.14741439302,131.87826827263578,0.19713368178537846,0.007686965951792595
5bp_WBTC_WETH,24911063,32.19220084337237,48052.24811148283,131.5399620797636,1.781729254057824,0.06941843698614472
5bp_WBTC_WETH,24913463,32.356792189442125,48311.943656318734,131.2430531363501,1.0489559463495166,0.04054545464805642
5bp_WBTC_WETH,24915863,32.48322373878611,48734.94667550782,131.61997813737906,0.5856286690296337,0.022396205178892833
5bp_WBTC_WETH,24918263,32.57755708828785,48813.28361210431,131.25935193576134,0.899364932814433,0.034289474935788745
5bp_WBTC_WETH,24920663,32.460494574743706,48674.45350972273,131.59469738819556,1.6048817900085055,0.0614733051971977
5bp_WBTC_WETH,24923063,32.61667166515014,48721.54127979466,130.77705709326804,0.13652165506229075,0.005211741545395002
5bp_WBTC_WETH,24925463,32.6623646985283,49073.75337913056,131.44614227293437,1.3632845805940768,0.0516339797544406
5bp_WBTC_WETH,24927863,32.80638852219596,33224.21903230006,88.40710101643108,1.8172842098637374,0.10144041686847445
5bp_WBTC_WETH,24930263,32.60362825749903,49135.76500924555,131.9680584705284,0.006310147345155131,0.000238908156565581
5bp_WBTC_WETH,24932663,32.59384912491349,49136.214991812165,132.02866359017787,0.006313045222408847,0.00023905153730052238
5bp_WBTC_WETH,24935063,32.60362825749903,49287.258806837934,132.37493810972467,3.673312231737725,0.138647607291471
5bp_WBTC_WETH,24937463,32.83920967753045,33016.93704932877,87.72386160048653,2.2019236933042334,0.12362072889003169
5bp_WBTC_WETH,24939863,33.063266028981715,26412.93667206565,69.46532424284402,2.5738149644893524,0.1800155083056656
5bp_WBTC_WETH,24942263,33.335485775359,26516.433217766535,68.88504204763294,1.9429737768039854,0.13480953314321412
5bp_WBTC_WETH,24944663,33.57299801971856,24772.06043585362,63.671773671660624,0.005743114460659548,0.000425023011286582
5bp_WBTC_WETH,24947063,33.586429233440626,24741.467719730485,63.5549984985781,0.32162068621367634,0.023826418363666148
5bp_WBTC_WETH,24949463,33.485825956184904,29655.220494835507,76.52082406215978,0.7897660374427905,0.0488865009490226
5bp_WBTC_WETH,24951863,33.342153205868925,30110.424767007655,78.1981398547973,0.09793643546912514,0.005983465001210095
5bp_WBTC_WETH,24954263,33.39220146011382,29712.160439416468,76.99041453793666,0.08423982629312232,0.0052117415453961525
5bp_WBTC_WETH,24956663,33.43898094121941,29751.29401733447,76.93010294152944,0.24712085337299539,0.01525805526577798
5bp_WBTC_WETH,24959063,33.358827617020616,30148.1139078189,78.23732319797999,0.035288891119188495,0.0021527551659203687
5bp_WBTC_WETH,24961463,33.388862573856436,29745.860559222325,77.08930053809854,0.07251805414078089,0.0044816811729136204
5bp_WBTC_WETH,24963863,33.34548742118951,40348.253203294604,104.77052903434678,6.720497743156563,0.3063940535909603
5bp_WBTC_WETH,24966263,32.9873116957332,40400.684610538425,106.61991763235235,0.005218804142906152,0.00023890815656541436
5bp_WBTC_WETH,24968663,32.97741748113336,40400.663557528605,106.6678494070973,12.371830702054437,0.5664470435508239
5bp_WBTC_WETH,24971063,33.45904934630011,38792.26462823482,100.21777164608092,0.09491827432196372,0.004493348121085314
5bp_WBTC_WETH,24973463,33.502572218080466,39835.888040958096,102.71344115507253,0.014416748234551286,0.000664164869961129
5bp_WBTC_WETH,24975863,33.51932685478177,38555.49531131974,99.33753029428864,0.09417870690019715,0.004481681172912257
5bp_WBTC_WETH,24978263,33.4757822172128,39988.00220614024,103.22944941958721,5.956157612404646,0.2734596619724878
5bp_WBTC_WETH,24980663,33.136081641331614,40206.355397509076,105.39329542367818,1.8904626695661968,0.08676508333617584
5bp_WBTC_WETH,24983063,33.32548712942223,40097.34234940593,104.21274448106789,1.1664656537776552,0.053529141629678395
5bp_WBTC_WETH,24985463,33.175866816406675,40198.25313997957,105.18256726397745,16.413843606587736,0.7530332213244382
5bp_WBTC_WETH,24987863,33.73452769496327,31329.442008606136,79.94857238665696,0.28358360537420707,0.01655439478703235
5bp_WBTC_WETH,24990263,33.65030091433641,34899.68241910721,89.3939342262332,1.209142884402704,0.0634430186496586
5bp_WBTC_WETH,24992663,33.485825956184904,53222.421888048615,137.33243299157604,2.341729332756583,0.08076695694391288
5bp_WBTC_WETH,24995063,33.670496143103215,49474.409660942714,126.61243213127187,0.04596522339260727,0.0017007722520002556
5bp_WBTC_WETH,24997463,33.6974419696424,49568.91355564903,126.70215552906741,0.3178741194603906,0.011734631828610126
5bp_WBTC_WETH,24999863,33.76827740724455,26436.00314191018,67.3600558844069,0.5566276575133218,0.03848900629684567
5bp_WBTC_WETH,25002263,33.89683453750085,22178.070966998217,56.18948582896987,0.005166466516760806,0.0004250230112862416
5bp_WBTC_WETH,25004663,33.91039530526151,37552.713270619395,95.08500787569787,0.1397170959250773,0.006786783071749052
5bp_WBTC_WETH,25007063,33.85618476325297,37525.21754480385,95.2436869369708,0.0005458612122849411,2.6555970285554897e-05
5bp_WBTC_WETH,25009463,33.85957038172929,38371.61277081624,97.3773367225141,0.0005580895992361824,2.6550659888070688e-05
5bp_WBTC_WETH,25011863,33.85618476325297,38616.22594649192,98.01280246659876,0.16204853144670595,0.007660875950169999
5bp_WBTC_WETH,25014263,33.79868101632789,43265.2429838817,110.09295350622575,1.1575927861872843,0.0488865009490248
5bp_WBTC_WETH,25016663,33.65366594442785,44405.442676222934,113.72544345990015,0.6572939411104787,0.02710375111795355
5bp_WBTC_WETH,25019063,33.54615170355443,47640.00445379753,122.59640574193733,0.6226376541462458,0.02396979941795459
5bp_WBTC_WETH,25021463,33.646936220714345,44488.45070289031,113.9722176481007,2.576529260823157,0.10605647784513328
5bp_WBTC_WETH,25023863,33.85957038172929,39196.426755397195,99.47050360579571,0.005129747766291055,0.00023890815656556007
5bp_WBTC_WETH,25026263,33.84941454185045,39391.31459564749,100.01007124529873,0.5171520968072603,0.02396979941795875
5bp_WBTC_WETH,25028663,33.95111016795069,39333.880079554154,99.41589438165293,6.261485652431623,0.2902055914527993
5bp_WBTC_WETH,25031063,34.30602633343332,23425.252636211728,58.290618398426346,0.15093600434864338,0.0116854521834176
5bp_WBTC_WETH,25033463,34.23406286433441,23681.03404864423,59.113000048490605,0.49824614184984756,0.03819761311500025
5bp_WBTC_WETH,25035863,34.104226761969635,28455.061095613655,71.43601434103877,7.9041954447193365,0.5052615030414463
5bp_WBTC_WETH,25038263,34.57464616357087,27269.575572677117,67.06744573657627,,
30bp_WBTC_WETH,21102263,27.858313811882397,9571.517295667123,32.54756878190544,0.05061549217558236,0.026017886965978378
30bp_WBTC_WETH,21104663,27.91408340207438,9280.673430105839,31.46403652974495,0.035362864867331506,0.01872850126215709
30bp_WBTC_WETH,21107063,27.866672141803228,9552.707188673972,32.46899214795558,0.24512209212120775,0.12622930605991337
30bp_WBTC_WETH,21109463,27.98954948739042,8834.956838669632,29.831876620136594,0.06166745185715723,0.03426102699467618
30bp_WBTC_WETH,21111863,27.92525071039187,9900.209694086669,33.54430331736443,0.042296355857812155,0.020994560010796266
30bp_WBTC_WETH,21114263,27.875032979473804,9739.685456850553,33.08962543371772,0.028965645834742773,0.014627743949399693
30bp_WBTC_WETH,21116663,27.916874810414583,9589.593856411311,32.50648568043837,1.384258580034751,0.7094640118387366
30bp_WBTC_WETH,21119063,28.208710632894526,7716.418789650653,25.75199862415621,0.0016385144213178673,0.001038220548734962
30bp_WBTC_WETH,21121463,28.19742996894836,7723.677719021573,25.791693444942606,1.755350529668479,1.1114289560309392
30bp_WBTC_WETH,21123863,28.566371033070087,7575.26809524449,24.80763724848113,0.9615711930406877,0.6167407722391052
30bp_WBTC_WETH,21126263,28.84479910406811,7337.194713766365,23.68093092346179,4.919049372855121,3.2416351865002215
30bp_WBTC_WETH,21128663,28.200249711945254,10168.64022161664,33.951069145630846,0.0,0.0
30bp_WBTC_WETH,21131063,28.200249711945254,10168.64022161664,33.951069145630846,61.35653787815634,29.506537349652362
30bp_WBTC_WETH,21133463,26.299089602386633,11311.022543970888,41.93346984391983,2.5992874945224833,1.163667357523126
30bp_WBTC_WETH,21135863,26.651186141629125,12288.798720417037,44.658550347062594,0.5674955366458485,0.23229588034644455
30bp_WBTC_WETH,21138263,26.49176573512339,12089.460645755062,44.33131064032931,3.5859639502484812,1.4965467921757607
30bp_WBTC_WETH,21140663,26.08954665184797,11179.322745272124,41.945531306059024,0.3988379282982128,0.18138211054386386
30bp_WBTC_WETH,21143063,25.95164471250368,10706.342513261363,40.49149455360057,0.14896407065842768,0.07092587706104193
30bp_WBTC_WETH,21145463,26.03742230643744,13113.826174179278,49.35173741246723,2.8763833387729307,1.1162593461387702
30bp_WBTC_WETH,21147863,25.696003722427264,11652.768003824998,44.730188122237735,8.649135118675336,3.802397785445289
30bp_WBTC_WETH,21150263,25.074131760528413,11095.754759605068,44.186336758150794,2.4973409122529406,1.1672255641568459
30bp_WBTC_WETH,21152663,24.737922311643775,11750.695780640472,47.75169095071809,0.058555872443222336,0.02601788696597529
30bp_WBTC_WETH,21155063,24.78744518653267,11803.279617992279,47.82170429752226,0.12389987015368999,0.05475187950941725
30bp_WBTC_WETH,21157463,24.859429505233294,12096.417574182533,48.796653401114135,4.537702523364299,1.95380147037847
30bp_WBTC_WETH,21159863,25.290688324604798,11509.535273381265,45.24669044241054,2.363541524841111,1.060405285382415
30bp_WBTC_WETH,21162263,25.61391203178472,11686.797222144529,45.07665101423355,1.0773624408084022,0.4730152313396417
30bp_WBTC_WETH,21164663,25.83254723579517,11266.63129404292,42.90552674482635,0.7896839636614552,0.3581148913982596
30bp_WBTC_WETH,21167063,26.02440749998644,12814.194902361698,48.26030403564205,5.034358404919983,1.9999039576243578
30bp_WBTC_WETH,21169463,26.481171677476173,11660.330068117175,42.78337617788887,0.009591987464539882,0.004151221623301618
30bp_WBTC_WETH,21171863,26.45999627017913,11660.330068117175,42.83474447574507,10.322235952053667,4.469045833333101
30bp_WBTC_WETH,21174263,27.154226944150302,8574.2160776226,30.297602487431075,0.9750289042370789,0.5666972493789685
30bp_WBTC_WETH,21176663,27.407926444197404,8610.180506163053,30.003228561493973,1.0484838540241574,0.6040295155191494
30bp_WBTC_WETH,21179063,27.67229626467364,8387.427563797459,28.80918608763269,3.0527497477527272,1.7967455674019261
30bp_WBTC_WETH,21181463,28.13265364011454,7807.866043450547,26.162925769314317,1.522163150780261,0.9544875339662278
30bp_WBTC_WETH,21183863,27.791537361292566,8525.660595954194,29.095725213781222,8.040420872814376,4.645593623819091
30bp_WBTC_WETH,21186263,28.534966870571473,185765.77997935755,609.3539921441578,19.041340931311563,0.4982988527274485
30bp_WBTC_WETH,21188663,28.28497324673766,8824.175506676323,29.329893311132093,3.4077800729472267,1.8856726214696504
30bp_WBTC_WETH,21191063,28.767027074507855,7429.42920870992,24.075924906899377,0.2812897598955153,0.1833148899126251
30bp_WBTC_WETH,21193463,28.919889402375393,7678.14326646872,24.68489442074415,4.7385522625019,2.9801485288797154
30bp_WBTC_WETH,21195863,29.539504795289453,6964.4725584484195,21.689693758404225,1.881064684973796,1.2905078577777591
30bp_WBTC_WETH,21198263,29.123028629250964,7739.64940103704,24.62274608696419,3.65986374523423,2.275475273038364
30bp_WBTC_WETH,21200663,28.577799295579847,9036.60857731102,29.575514113245127,0.2038286758649191,0.10957013104564292
30bp_WBTC_WETH,21203063,28.695202915574896,13802.121622818928,44.89540608093175,3.0671261648783417,1.0772782724051573
30bp_WBTC_WETH,21205463,29.064843685528903,13168.786539838567,42.02074761606405,0.20585485526569436,0.07529707758654264
30bp_WBTC_WETH,21207863,29.163827381891657,12826.48505178819,40.72029214544202,0.14519892767062847,0.05443525354215832
30bp_WBTC_WETH,21210263,29.079379014146692,22362.80629911522,71.30477509806175,0.0027138650096543643,0.0005844079772567354
30bp_WBTC_WETH,21212663,29.08810370026139,22364.258273999265,71.27732437325383,0.30974106343106006,0.06668579622927494
30bp_WBTC_WETH,21215063,29.181330053478224,13021.721387992573,41.302922201338454,1.0345636542447008,0.3819293524678308
30bp_WBTC_WETH,21217463,28.957507824385363,22801.65477165413,73.1635208285359,1.6920865670397698,0.35811489139827635
30bp_WBTC_WETH,21219863,29.172577405050216,13036.13119174789,41.36723804899005,2.3960237349607665,0.8836936879544871
30bp_WBTC_WETH,21222263,29.5129325288783,7137.4911709738935,22.25855878800261,1.2967102712303926,0.8684362519239993
30bp_WBTC_WETH,21224663,29.854273133026904,7041.173798710105,21.582677228556275,0.3793075723831043,0.2560294703044651
30bp_WBTC_WETH,21227063,29.66679177254935,7074.849030381564,21.891791650868015,0.8228545533863599,0.5545201959575345
30bp_WBTC_WETH,21229463,29.94097184262005,4583.986261252846,13.989895562756907,2.878507752309496,2.980148528879768
30bp_WBTC_WETH,21231863,30.58246416558067,5124.01960722798,15.148585203447011,2.6900054732096748,2.46520422220042
30bp_WBTC_WETH,21234263,31.178408290509662,4452.311111354727,12.787174683275373,31.700385861709574,33.11302331018098
30bp_WBTC_WETH,21236663,28.951717191429907,7775.82768019827,24.957733343706668,0.055454279040550065,0.03441898284112082
30bp_WBTC_WETH,21239063,29.01837944011382,7728.205337193963,24.71945686769943,0.8505663873947786,0.5305664032636729
30bp_WBTC_WETH,21241463,29.280710457678126,8273.96279161512,26.110257370663998,1.3943499761179898,0.8087497974970416
30bp_WBTC_WETH,21243863,29.607520443606372,8476.366963035864,26.307325462732905,0.6534147865452735,0.3678959009975062
30bp_WBTC_WETH,21246263,29.83040045847729,8472.63711464804,26.00159472182095,2.771584199451465,1.5553448269243315
30bp_WBTC_WETH,21248663,29.368680079101612,8269.14238606199,25.977887507150484,15.095631487326562,8.747729818063203
30bp_WBTC_WETH,21251063,28.29063052423674,8791.673780880676,29.213098905072616,1.2045422937458685,0.6689227014254534
30bp_WBTC_WETH,21253463,28.577799295579847,16443.323814771127,53.81662283939878,0.17275590119525058,0.051035885111401814
30bp_WBTC_WETH,21255863,28.657925251368216,16232.588586613978,52.90426287049662,8.335827264014911,2.491066446638802
30bp_WBTC_WETH,21258263,29.219288552333126,16140.868974382272,51.09665384244532,1.1855233558044729,0.3528540800677681
30bp_WBTC_WETH,21260663,29.003874602135244,16188.048736310451,51.81798003843623,0.31349929817076116,0.093381494503843
30bp_WBTC_WETH,21263063,28.893874511093134,16308.831994747965,52.503008495507245,36.55511814409622,10.828522462913778
30bp_WBTC_WETH,21265463,27.713833777576394,16990.86281303717,58.229160109798656,3.1813888025069366,0.9236337010517363
30bp_WBTC_WETH,21267863,27.383271639443578,17001.570393099573,59.3240838922858,0.9457564274454692,0.27605419816264
30bp_WBTC_WETH,21270263,27.561833675107568,21932.928801512524,75.78870245585534,1.502937415859342,0.33895104228839756
30bp_WBTC_WETH,21272663,27.76098500466421,21958.085198914392,75.06062268357526,1.9758896956557734,0.44350401385835303
30bp_WBTC_WETH,21275063,27.53153384099525,29444.65665563012,101.91330541175422,10.095421512063059,1.6968736990198678
30bp_WBTC_WETH,21277463,27.08642954865695,21250.340091851373,75.3716889419527,2.5235686827175634,0.5925433432097789
30bp_WBTC_WETH,21279863,26.827656859588064,14202.990147195611,51.10644543178712,12.02109077175427,4.243453810326417
30bp_WBTC_WETH,21282263,26.14177534504503,15155.091824159506,56.692545752773185,3.5249912383002306,1.1813502855941385
30bp_WBTC_WETH,21284663,26.494414911696904,14839.77882364254,54.408397235030755,2.2934646167863475,0.7797119843252801
30bp_WBTC_WETH,21287063,26.784769072345085,19654.111834214516,70.89107590424389,1.2022571800164679,0.3069352467108273
30bp_WBTC_WETH,21289463,26.600599489787115,20370.018000710945,74.23766108740328,6.7459332592963595,1.6674456042913945
30bp_WBTC_WETH,21291863,27.026907877527986,20022.847332669648,71.2526954927465,0.03145055485868155,0.007846049704015253
30bp_WBTC_WETH,21294263,26.997196108894915,19344.390380243367,68.95203058046283,0.1218742332587298,0.03148794207623152
30bp_WBTC_WETH,21296663,27.056652345452928,19345.7994237367,68.72988116270976,33.013960886393015,8.519628956135769
30bp_WBTC_WETH,21299063,26.076505791041097,20173.340193672164,75.74844508345703,1.3073773293024193,0.32956812354683335
30bp_WBTC_WETH,21301463,26.26229847626615,20717.121215050865,76.96624734719533,5.8825946459558285,1.438864539845411
30bp_WBTC_WETH,21303863,25.871323192580792,18981.18482814924,72.12160125708272,0.5130306401906554,0.13799311704817338
30bp_WBTC_WETH,21306263,25.990599440610918,19956.7916457964,75.30716237899813,0.02058209862743457,0.005253364604953046
30bp_WBTC_WETH,21308663,25.967219592596955,19630.943664885566,74.17763885744476,1.379524832962508,0.3581148913982588
30bp_WBTC_WETH,21311063,26.160080078474433,21054.220876422245,78.67750431717838,0.004305281665196154,0.0010382205487353656
30bp_WBTC_WETH,21313463,26.149618661927942,21187.926716011323,79.22466775019466,1.9271997911893441,0.461904674907663
30bp_WBTC_WETH,21315863,26.370189531088588,20788.87321064131,76.75931280835896,0.11743861841239646,0.02856736062421724
30bp_WBTC_WETH,21318263,26.314873001537528,18790.15365028458,69.59826577399195,0.008679418492671618,0.00233833332133623
30bp_WBTC_WETH,21320663,26.330665873095736,18708.90767186293,69.23499624632694,4.7700059052737585,1.2902870064624945
30bp_WBTC_WETH,21323063,26.70186899466185,17552.520186134116,63.60584026775209,2.2896398581869004,0.6555466842234411
30bp_WBTC_WETH,21325463,26.433550821087596,17719.392713067733,65.19069018450742,7.9827393120719075,2.275475273038359
30bp_WBTC_WETH,21327863,25.938672781986007,17518.046273851367,66.30313258201085,32.138521713903536,9.354339157946281
30bp_WBTC_WETH,21330263,24.95407030904036,13634.381012921478,54.68816343721906,14.63791082140095,5.581099092778627
30bp_WBTC_WETH,21332663,25.685727890024836,13084.745061149555,50.25710334175967,7.756134676339493,3.037252493742669
30bp_WBTC_WETH,21335063,26.24129808876198,13850.173322205774,51.516605684275845,1.5855112641737685,0.5803209192340295
30bp_WBTC_WETH,21337463,25.99319850055498,13524.09487978755,51.02565969155562,10.341661187251676,3.8949240606608777
30bp_WBTC_WETH,21339863,25.356526374779435,15147.281825122038,59.315756289307075,0.45555546248845113,0.1550987984381125
30bp_WBTC_WETH,21342263,25.232589485627194,26395.77016956859,104.12658120733872,14.448730697454598,2.829835608747714
30bp_WBTC_WETH,21344663,24.705785512896693,26358.981083875246,107.32493217903757,0.9961838728924249,0.19745053501752027
30bp_WBTC_WETH,21347063,24.84203486313222,26295.754076035642,106.18786362815561,0.005244082211687167,0.0010390514159347689
30bp_WBTC_WETH,21349463,24.851973167698937,26311.29186205207,106.1868804637383,0.05534028639095297,0.010956341291704383
30bp_WBTC_WETH,21351863,24.819688206573385,26303.53607486258,106.36277469629384,0.13129178699310307,0.026017886965976074
30bp_WBTC_WETH,21354263,24.86937476870059,26571.451210825413,107.12429532367055,0.9711312658431959,0.1903167395054408
30bp_WBTC_WETH,21356663,25.004025890851757,30751.86381212599,122.97774835309315,0.0061477935223547275,0.0010382205487355428
30bp_WBTC_WETH,21359063,24.994026780398013,28502.387884409734,114.05042398968595,0.7571989905198435,0.13799311704817535
30bp_WBTC_WETH,21361463,25.109258371582545,28211.49885822673,112.11025400699008,7.643521509955085,1.4040971204338364
30bp_WBTC_WETH,21363863,25.47852416205617,28087.608489874627,109.20018277726773,0.15596431932815374,0.028567360624218916
30bp_WBTC_WETH,21366263,25.425078071611267,28136.32829322834,109.73470090295537,15.063632448525224,2.757261140092278
30bp_WBTC_WETH,21368663,25.949049807522925,26657.598836084184,100.83442890946067,0.11018060617307641,0.021070272842585936
30bp_WBTC_WETH,21371063,25.995797820405034,26677.93965111699,100.6392899937482,19.390697904353406,3.701999358717602
30bp_WBTC_WETH,21373463,26.616563840102963,13843.586076175357,50.406974098784495,0.00017855195430884263,6.492123436620308e-05
30bp_WBTC_WETH,21375863,26.619225496486973,13843.10180898465,50.397650958655674,0.3136194400660932,0.11402986613305569
30bp_WBTC_WETH,21378263,26.5076647688592,13924.973267562726,51.01608998610343,0.10298100437023605,0.03730128371243502
30bp_WBTC_WETH,21380663,26.444125827534815,14283.797523205247,52.51941345763494,0.2641328108707152,0.0933814945038301
30bp_WBTC_WETH,21383063,26.34383383936219,14283.797523205247,52.81961386297701,12.255449144520096,4.341030303420946
30bp_WBTC_WETH,21385463,25.66262228926449,26975.44245097421,103.74974385664522,0.06704706910506589,0.012741115865317069
30bp_WBTC_WETH,21387863,25.698573322799508,26918.970371649877,103.31536827716899,0.001364214529382707,0.0002596070482110739
30bp_WBTC_WETH,21390263,25.693434378989366,32061.324338404447,123.0887108000675,0.2532699588373387,0.04047043780367549
30bp_WBTC_WETH,21392663,25.629284221602912,32063.284401077064,123.55869012574269,0.1793178606140796,0.028687589832086732
30bp_WBTC_WETH,21395063,25.683159574067428,32046.110907618706,123.10414057006855,2.1197750212050424,0.33895104228839823
30bp_WBTC_WETH,21397463,25.868736318948898,32058.606595559668,121.8293214599435,0.040800279588269324,0.006497969221452734
30bp_WBTC_WETH,21399863,25.89461669930398,32144.597051467194,121.97301528936768,1.5815632746082529,0.2510849038848661
30bp_WBTC_WETH,21402263,26.055653970822032,25925.586262004486,97.4643124202356,0.22420856846370382,0.0439966278245069
